C:\Program Files\BOSE\Graham\Simulation Data\2016-09-08\1M.CSV


Created ,9/8/2016,12:08:56 PM
Exported,9/8/2016,12:09:17 PM

Channels
Disp,Load 1,Load 2,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,DirCmd A,UserCalc1,DirCmd O,Axial cmd,Axial err,Out 2 cmd,Out 2 err,

Units
mm,N,g,V,V,V,V,V,V,V,V,mm,%,V,%,

Movers
Axial,Out 2,

   
"Points","Elapsed Time ","Scan Time ","Disp   ","Load 1 ","Ch 4   ",
"      ","Sec          ","Sec       ","mm     ","N      ","V      ",
      74,         1.7300,      0.7300,  -0.6983,    2.608,    0.060,
      75,         1.7400,      0.7400,  -0.7141,    2.608,    0.063,
      76,         1.7500,      0.7500,  -0.7298,    2.608,    0.066,
      77,         1.7600,      0.7600,  -0.7452,    2.608,    0.068,
      78,         1.7700,      0.7700,  -0.7614,    2.608,    0.072,
      79,         1.7800,      0.7800,  -0.7765,    2.608,    0.074,
      80,         1.7900,      0.7900,  -0.7929,    2.608,    0.078,
      81,         1.8000,      0.8000,  -0.8081,    2.607,    0.081,
      82,         1.8100,      0.8100,  -0.8225,    2.607,    0.083,
      83,         1.8200,      0.8200,  -0.8380,    2.608,    0.085,
      84,         1.8300,      0.8300,  -0.8522,    2.608,    0.085,
      85,         1.8400,      0.8400,  -0.8665,    2.608,    0.086,
      86,         1.8500,      0.8500,  -0.8803,    2.607,    0.087,
      87,         1.8600,      0.8600,  -0.8934,    2.608,    0.087,
      88,         1.8700,      0.8700,  -0.9062,    2.608,    0.089,
      89,         1.8800,      0.8800,  -0.9173,    2.608,    0.089,
      90,         1.8900,      0.8900,  -0.9291,    2.608,    0.089,
      91,         1.9000,      0.9000,  -0.9393,    2.608,    0.088,
      92,         1.9100,      0.9100,  -0.9492,    2.608,    0.087,
      93,         1.9200,      0.9200,  -0.9584,    2.607,    0.085,
      94,         1.9300,      0.9300,  -0.9664,    2.608,    0.083,
      95,         1.9400,      0.9400,  -0.9742,    2.607,    0.081,
      96,         1.9500,      0.9500,  -0.9800,    2.608,    0.078,
      97,         1.9600,      0.9600,  -0.9857,    2.608,    0.075,
      98,         1.9700,      0.9700,  -0.9903,    2.608,    0.072,
      99,         1.9800,      0.9800,  -0.9938,    2.608,    0.068,
     100,         1.9900,      0.9900,  -0.9968,    2.608,    0.063,
       1,         2.0000,      0.0000,  -0.9985,    2.608,    0.059,
       2,         2.0100,      0.0100,  -0.9991,    2.607,    0.054,
       3,         2.0200,      0.0200,  -0.9990,    2.608,    0.049,
       4,         2.0300,      0.0300,  -0.9975,    2.608,    0.045,
       5,         2.0400,      0.0400,  -0.9961,    2.608,    0.040,
       6,         2.0500,      0.0500,  -0.9930,    2.608,    0.036,
       7,         2.0600,      0.0600,  -0.9895,    2.608,    0.031,
       8,         2.0700,      0.0700,  -0.9845,    2.608,    0.028,
       9,         2.0800,      0.0800,  -0.9783,    2.608,    0.023,
      10,         2.0900,      0.0900,  -0.9720,    2.608,    0.016,
      11,         2.1000,      0.1000,  -0.9640,    2.608,    0.006,
      12,         2.1100,      0.1100,  -0.9557,    2.608,   -0.002,
      13,         2.1200,      0.1200,  -0.9462,    2.608,   -0.011,
      14,         2.1300,      0.1300,  -0.9362,    2.608,   -0.020,
      15,         2.1400,      0.1400,  -0.9253,    2.608,   -0.028,
      16,         2.1500,      0.1500,  -0.9133,    2.608,   -0.037,
      17,         2.1600,      0.1600,  -0.9013,    2.608,   -0.045,
      18,         2.1700,      0.1700,  -0.8885,    2.608,   -0.053,
      19,         2.1800,      0.1800,  -0.8750,    2.607,   -0.060,
      20,         2.1900,      0.1900,  -0.8612,    2.608,   -0.067,
      21,         2.2000,      0.2000,  -0.8469,    2.610,   -0.074,
      22,         2.2100,      0.2100,  -0.8322,    2.608,   -0.079,
      23,         2.2200,      0.2200,  -0.8170,    2.608,   -0.084,
      24,         2.2300,      0.2300,  -0.8015,    2.608,   -0.089,
      25,         2.2400,      0.2400,  -0.7865,    2.608,   -0.093,
